org_id remap_id freebase_id
928140 1608 928140
816868 1609 816868
966130 1610 966130
592236 1611 592236
1155920 1612 1155920
960072 1613 960072
788084 1614 788084
813802 1615 813802
1038568 1616 1038568
1012958 1617 1012958
257476 1618 257476
609988 1619 609988
318222 1620 318222
592466 1621 592466
761934 1622 761934
984396 1623 984396
834060 1624 834060
915986 1625 915986
452482 1626 452482
152460 1627 152460
644000 1628 644000
932564 1629 932564
807696 1630 807696
68730 1631 68730
981718 1632 981718
276038 1633 276038
271392 1634 271392
1101254 1635 1101254
869138 1636 869138
501882 1637 501882
492166 1638 492166
949040 1639 949040
780870 1640 780870
997144 1641 997144
799052 1642 799052
224016 1643 224016
12855 1644 12855
1000528 1645 1000528
1116432 1646 1116432
737720 1647 737720
567370 1648 567370
411462 1649 411462
761942 1650 761942
1002594 1651 1002594
170926 1652 170926
42397 1653 42397
409660 1654 409660
1074788 1655 1074788
339686 1656 339686
585916 1657 585916
642528 1658 642528
871620 1659 871620
459496 1660 459496
40017 1661 40017
432716 1662 432716
266124 1663 266124
1010580 1664 1010580
363332 1665 363332
648102 1666 648102
799470 1667 799470
493856 1668 493856
728970 1669 728970
149006 1670 149006
1045646 1671 1045646
1192478 1672 1192478
599170 1673 599170
1075528 1674 1075528
1228078 1675 1228078
642608 1676 642608
1008300 1677 1008300
195274 1678 195274
499408 1679 499408
685162 1680 685162
775446 1681 775446
339938 1682 339938
815726 1683 815726
814594 1684 814594
769618 1685 769618
790818 1686 790818
752918 1687 752918
29195 1688 29195
917328 1689 917328
788118 1690 788118
1201098 1691 1201098
593808 1692 593808
1049332 1693 1049332
128948 1694 128948
1222864 1695 1222864
30255 1696 30255
319730 1697 319730
512678 1698 512678
132112 1699 132112
635272 1700 635272
1066648 1701 1066648
1058540 1702 1058540
1205358 1703 1205358
1258832 1704 1258832
97392 1705 97392
50687 1706 50687
115234 1707 115234
162422 1708 162422
156830 1709 156830
111670 1710 111670
14178 1711 14178
393928 1712 393928
62768 1713 62768
914756 1714 914756
996792 1715 996792
690522 1716 690522
1113190 1717 1113190
1000720 1718 1000720
879532 1719 879532
1266884 1720 1266884
445170 1721 445170
837426 1722 837426
404622 1723 404622
283080 1724 283080
795428 1725 795428
532936 1726 532936
420290 1727 420290
914220 1728 914220
215736 1729 215736
892810 1730 892810
538624 1731 538624
260238 1732 260238
333692 1733 333692
748984 1734 748984
831888 1735 831888
828610 1736 828610
54898 1737 54898
893706 1738 893706
580442 1739 580442
507706 1740 507706
440326 1741 440326
419730 1742 419730
604996 1743 604996
484990 1744 484990
914572 1745 914572
176588 1746 176588
381876 1747 381876
516894 1748 516894
482672 1749 482672
461740 1750 461740
480536 1751 480536
535696 1752 535696
943506 1753 943506
508736 1754 508736
194160 1755 194160
696454 1756 696454
287012 1757 287012
195264 1758 195264
445314 1759 445314
177470 1760 177470
749542 1761 749542
1046722 1762 1046722
874012 1763 874012
1197206 1764 1197206
371074 1765 371074
62721 1766 62721
1278258 1767 1278258
820194 1768 820194
1047436 1769 1047436
416548 1770 416548
880202 1771 880202
20461 1772 20461
396204 1773 396204
897238 1774 897238
595876 1775 595876
405488 1776 405488
1067516 1777 1067516
1284780 1778 1284780
28556 1779 28556
327666 1780 327666
1145736 1781 1145736
660876 1782 660876
1357502 1783 1357502
1321414 1784 1321414
317278 1785 317278
573064 1786 573064
1120554 1787 1120554
1226518 1788 1226518
501140 1789 501140
693812 1790 693812
1117796 1791 1117796
47004 1792 47004
520468 1793 520468
978576 1794 978576
865634 1795 865634
385462 1796 385462
552622 1797 552622
1367206 1798 1367206
901082 1799 901082
1094930 1800 1094930
178044 1801 178044
561188 1802 561188
249126 1803 249126
1087244 1804 1087244
62497 1805 62497
563708 1806 563708
590622 1807 590622
278948 1808 278948
933888 1809 933888
834114 1810 834114
751230 1811 751230
600486 1812 600486
337072 1813 337072
520766 1814 520766
737642 1815 737642
349586 1816 349586
1013676 1817 1013676
117004 1818 117004
516394 1819 516394
356840 1820 356840
628786 1821 628786
449788 1822 449788
1068902 1823 1068902
883828 1824 883828
961684 1825 961684
792232 1826 792232
808542 1827 808542
854746 1828 854746
1100628 1829 1100628
585566 1830 585566
850426 1831 850426
1298438 1832 1298438
413180 1833 413180
518870 1834 518870
996868 1835 996868
805882 1836 805882
1015308 1837 1015308
952106 1838 952106
1298462 1839 1298462
1132572 1840 1132572
738198 1841 738198
632136 1842 632136
77532 1843 77532
87802 1844 87802
611370 1845 611370
663702 1846 663702
874656 1847 874656
770622 1848 770622
406504 1849 406504
348116 1850 348116
22445 1851 22445
395140 1852 395140
1156778 1853 1156778
930416 1854 930416
787340 1855 787340
452092 1856 452092
654038 1857 654038
938680 1858 938680
834226 1859 834226
77896 1860 77896
1027080 1861 1027080
413713 1862 413713
755680 1863 755680
750934 1864 750934
837798 1865 837798
809926 1866 809926
446936 1867 446936
52457 1868 52457
857144 1869 857144
17349 1870 17349
1318264 1871 1318264
438420 1872 438420
1310714 1873 1310714
628440 1874 628440
93484 1875 93484
399938 1876 399938
839536 1877 839536
270454 1878 270454
1047508 1879 1047508
555952 1880 555952
784478 1881 784478
1106490 1882 1106490
15611 1883 15611
530426 1884 530426
349144 1885 349144
294294 1886 294294
720300 1887 720300
79120 1888 79120
809216 1889 809216
611804 1890 611804
637402 1891 637402
231970 1892 231970
1023432 1893 1023432
380668 1894 380668
763190 1895 763190
525446 1896 525446
381850 1897 381850
55577 1898 55577
53639 1899 53639
16799 1900 16799
1081714 1901 1081714
71688 1902 71688
348146 1903 348146
927356 1904 927356
416542 1905 416542
502138 1906 502138
778548 1907 778548
582982 1908 582982
15620 1909 15620
21477 1910 21477
1059322 1911 1059322
979956 1912 979956
476758 1913 476758
1075196 1914 1075196
882952 1915 882952
1130510 1916 1130510
714820 1917 714820
23161 1918 23161
1003118 1919 1003118
1032904 1920 1032904
71308 1921 71308
1229824 1922 1229824
381524 1923 381524
865800 1924 865800
433710 1925 433710
558720 1926 558720
1037864 1927 1037864
572124 1928 572124
254128 1929 254128
533978 1930 533978
721706 1931 721706
308196 1932 308196
147660 1933 147660
99600 1934 99600
77918 1935 77918
266110 1936 266110
58838 1937 58838
635528 1938 635528
22461 1939 22461
17279 1940 17279
622796 1941 622796
18438 1942 18438
468206 1943 468206
501652 1944 501652
58207 1945 58207
1184844 1946 1184844
412738 1947 412738
1170144 1948 1170144
852028 1949 852028
840188 1950 840188
1033446 1951 1033446
353140 1952 353140
126684 1953 126684
28258 1954 28258
1009226 1955 1009226
315150 1956 315150
1068678 1957 1068678
531148 1958 531148
52512 1959 52512
936690 1960 936690
36311 1961 36311
935870 1962 935870
419046 1963 419046
480068 1964 480068
461142 1965 461142
329824 1966 329824
663850 1967 663850
1068670 1968 1068670
436858 1969 436858
65542 1970 65542
83884 1971 83884
190696 1972 190696
646618 1973 646618
434984 1974 434984
852826 1975 852826
328832 1976 328832
1239574 1977 1239574
526534 1978 526534
397936 1979 397936
1208228 1980 1208228
1325264 1981 1325264
707876 1982 707876
867204 1983 867204
65306 1984 65306
1208944 1985 1208944
867218 1986 867218
1109756 1987 1109756
863150 1988 863150
625846 1989 625846
886644 1990 886644
81706 1991 81706
61058 1992 61058
584308 1993 584308
390408 1994 390408
208394 1995 208394
370888 1996 370888
128678 1997 128678
490006 1998 490006
699574 1999 699574
540916 2000 540916
338314 2001 338314
765308 2002 765308
1074250 2003 1074250
484894 2004 484894
676088 2005 676088
1221228 2006 1221228
674144 2007 674144
693476 2008 693476
665806 2009 665806
870854 2010 870854
1004232 2011 1004232
593074 2012 593074
835428 2013 835428
647246 2014 647246
45551 2015 45551
438522 2016 438522
627730 2017 627730
683198 2018 683198
922654 2019 922654
1049004 2020 1049004
1329786 2021 1329786
973762 2022 973762
655208 2023 655208
860984 2024 860984
958668 2025 958668
1008614 2026 1008614
528670 2027 528670
489682 2028 489682
492186 2029 492186
1190852 2030 1190852
1189062 2031 1189062
1165424 2032 1165424
920268 2033 920268
225560 2034 225560
709152 2035 709152
815086 2036 815086
32714 2037 32714
693978 2038 693978
1165416 2039 1165416
1165426 2040 1165426
815088 2041 815088
898864 2042 898864
238040 2043 238040
728940 2044 728940
927148 2045 927148
1104074 2046 1104074
673120 2047 673120
732578 2048 732578
434722 2049 434722
560774 2050 560774
42482 2051 42482
491730 2052 491730
551930 2053 551930
1098968 2054 1098968
326862 2055 326862
940714 2056 940714
1072520 2057 1072520
1166458 2058 1166458
624656 2059 624656
636112 2060 636112
798274 2061 798274
303948 2062 303948
899336 2063 899336
702832 2064 702832
816772 2065 816772
624060 2066 624060
634724 2067 634724
403754 2068 403754
330144 2069 330144
896434 2070 896434
553876 2071 553876
1077520 2072 1077520
1108072 2073 1108072
666300 2074 666300
752358 2075 752358
892970 2076 892970
368874 2077 368874
1120462 2078 1120462
635694 2079 635694
770780 2080 770780
719318 2081 719318
501290 2082 501290
919624 2083 919624
983084 2084 983084
898718 2085 898718
867136 2086 867136
656714 2087 656714
1006520 2088 1006520
818836 2089 818836
248982 2090 248982
783802 2091 783802
672890 2092 672890
695724 2093 695724
234386 2094 234386
289028 2095 289028
1324768 2096 1324768
1259404 2097 1259404
522596 2098 522596
1095300 2099 1095300
1298012 2100 1298012
408430 2101 408430
1165420 2102 1165420
69752 2103 69752
625186 2104 625186
1135364 2105 1135364
373590 2106 373590
287802 2107 287802
451780 2108 451780
1245676 2109 1245676
1120760 2110 1120760
756598 2111 756598
918278 2112 918278
54155 2113 54155
676170 2114 676170
964276 2115 964276
133110 2116 133110
339188 2117 339188
493042 2118 493042
754346 2119 754346
364426 2120 364426
289230 2121 289230
1039062 2122 1039062
437398 2123 437398
861624 2124 861624
1277924 2125 1277924
461160 2126 461160
947098 2127 947098
781532 2128 781532
705264 2129 705264
806922 2130 806922
1109926 2131 1109926
1000574 2132 1000574
1145430 2133 1145430
1200530 2134 1200530
1241254 2135 1241254
851712 2136 851712
995016 2137 995016
1313502 2138 1313502
833442 2139 833442
1254420 2140 1254420
1383496 2141 1383496
1358300 2142 1358300
625204 2143 625204
1208638 2144 1208638
822444 2145 822444
1399390 2146 1399390
764164 2147 764164
1144726 2148 1144726
1075334 2149 1075334
886614 2150 886614
446134 2151 446134
756150 2152 756150
832862 2153 832862
1201882 2154 1201882
970600 2155 970600
164554 2156 164554
1286908 2157 1286908
714724 2158 714724
712010 2159 712010
405282 2160 405282
818990 2161 818990
1156926 2162 1156926
519442 2163 519442
80940 2164 80940
1329100 2165 1329100
1247828 2166 1247828
904462 2167 904462
1078522 2168 1078522
520116 2169 520116
670034 2170 670034
719002 2171 719002
1009452 2172 1009452
1002030 2173 1002030
886300 2174 886300
809410 2175 809410
1302610 2176 1302610
934680 2177 934680
1352468 2178 1352468
1009254 2179 1009254
1218586 2180 1218586
1014776 2181 1014776
980450 2182 980450
805992 2183 805992
758582 2184 758582
746014 2185 746014
672600 2186 672600
969388 2187 969388
1052118 2188 1052118
1042110 2189 1042110
427530 2190 427530
792902 2191 792902
1342418 2192 1342418
390866 2193 390866
1341538 2194 1341538
1324950 2195 1324950
11174 2196 11174
11475 2197 11475
1023976 2198 1023976
674764 2199 674764
1076168 2200 1076168
1315256 2201 1315256
782428 2202 782428
945978 2203 945978
1115348 2204 1115348
929130 2205 929130
1019276 2206 1019276
1013310 2207 1013310
1345720 2208 1345720
24334 2209 24334
641868 2210 641868
1123098 2211 1123098
984636 2212 984636
548278 2213 548278
1009096 2214 1009096
967058 2215 967058
631128 2216 631128
1000812 2217 1000812
47963 2218 47963
1309852 2219 1309852
543230 2220 543230
1000010 2221 1000010
1077838 2222 1077838
883002 2223 883002
1025026 2224 1025026
835234 2225 835234
481002 2226 481002
1002676 2227 1002676
1251786 2228 1251786
997814 2229 997814
1022582 2230 1022582
834866 2231 834866
981456 2232 981456
369662 2233 369662
1252630 2234 1252630
671552 2235 671552
812588 2236 812588
687466 2237 687466
1218130 2238 1218130
1134390 2239 1134390
473548 2240 473548
1245130 2241 1245130
1121334 2242 1121334
231176 2243 231176
993754 2244 993754
808904 2245 808904
318638 2246 318638
23742 2247 23742
939962 2248 939962
1049092 2249 1049092
266252 2250 266252
1000438 2251 1000438
938560 2252 938560
1004134 2253 1004134
1320788 2254 1320788
1094964 2255 1094964
787236 2256 787236
1149390 2257 1149390
997964 2258 997964
1128050 2259 1128050
1143726 2260 1143726
920544 2261 920544
889438 2262 889438
1045942 2263 1045942
1382914 2264 1382914
1178762 2265 1178762
531954 2266 531954
991290 2267 991290
28295 2268 28295
990674 2269 990674
1029638 2270 1029638
1065250 2271 1065250
674608 2272 674608
941998 2273 941998
19603 2274 19603
1078208 2275 1078208
1171966 2276 1171966
1165096 2277 1165096
1184020 2278 1184020
1276970 2279 1276970
860812 2280 860812
505208 2281 505208
874960 2282 874960
785388 2283 785388
883000 2284 883000
991094 2285 991094
1258646 2286 1258646
197836 2287 197836
642410 2288 642410
978246 2289 978246
576694 2290 576694
1236728 2291 1236728
1400228 2292 1400228
1260288 2293 1260288
745306 2294 745306
527952 2295 527952
965870 2296 965870
1070976 2297 1070976
1155262 2298 1155262
1399352 2299 1399352
707908 2300 707908
1138310 2301 1138310
30318 2302 30318
1053406 2303 1053406
965528 2304 965528
1115222 2305 1115222
82778 2306 82778
79154 2307 79154
866460 2308 866460
511838 2309 511838
328476 2310 328476
877124 2311 877124
580466 2312 580466
970528 2313 970528
892762 2314 892762
836044 2315 836044
621022 2316 621022
1295136 2317 1295136
653846 2318 653846
957422 2319 957422
665042 2320 665042
306556 2321 306556
1299522 2322 1299522
1322574 2323 1322574
856526 2324 856526
1250824 2325 1250824
875194 2326 875194
797040 2327 797040
1107524 2328 1107524
405818 2329 405818
949282 2330 949282
993148 2331 993148
896858 2332 896858
420652 2333 420652
993146 2334 993146
16646 2335 16646
1294186 2336 1294186
1336378 2337 1336378
920306 2338 920306
1299186 2339 1299186
1204208 2340 1204208
1124970 2341 1124970
1109150 2342 1109150
1027342 2343 1027342
1023062 2344 1023062
914024 2345 914024
991630 2346 991630
1026604 2347 1026604
19332 2348 19332
1146014 2349 1146014
94430 2350 94430
94428 2351 94428
876850 2352 876850
1109736 2353 1109736
857162 2354 857162
1227222 2355 1227222
242574 2356 242574
1065792 2357 1065792
579338 2358 579338
751768 2359 751768
1267892 2360 1267892
1204590 2361 1204590
593544 2362 593544
788514 2363 788514
745468 2364 745468
391546 2365 391546
948440 2366 948440
1168478 2367 1168478
1288238 2368 1288238
982860 2369 982860
1214794 2370 1214794
140238 2371 140238
1109106 2372 1109106
986406 2373 986406
989452 2374 989452
64605 2375 64605
874166 2376 874166
1017116 2377 1017116
1169378 2378 1169378
863812 2379 863812
906700 2380 906700
983534 2381 983534
64422 2382 64422
534376 2383 534376
1169848 2384 1169848
1198654 2385 1198654
1242092 2386 1242092
303514 2387 303514
134144 2388 134144
678142 2389 678142
797038 2390 797038
976598 2391 976598
900434 2392 900434
695656 2393 695656
696016 2394 696016
582392 2395 582392
445534 2396 445534
1052304 2397 1052304
859936 2398 859936
1314970 2399 1314970
701636 2400 701636
732556 2401 732556
997916 2402 997916
803378 2403 803378
789324 2404 789324
729552 2405 729552
556248 2406 556248
1093734 2407 1093734
1027812 2408 1027812
1049802 2409 1049802
563248 2410 563248
882488 2411 882488
876544 2412 876544
1064104 2413 1064104
992114 2414 992114
1217948 2415 1217948
771198 2416 771198
570416 2417 570416
915296 2418 915296
682484 2419 682484
945602 2420 945602
699618 2421 699618
1181900 2422 1181900
652438 2423 652438
723522 2424 723522
958750 2425 958750
309820 2426 309820
499632 2427 499632
1174446 2428 1174446
574876 2429 574876
963412 2430 963412
846578 2431 846578
846210 2432 846210
987064 2433 987064
99986 2434 99986
629082 2435 629082
654680 2436 654680
566248 2437 566248
1047968 2438 1047968
379722 2439 379722
1134330 2440 1134330
970874 2441 970874
912946 2442 912946
1126742 2443 1126742
1303294 2444 1303294
978852 2445 978852
648118 2446 648118
607048 2447 607048
426196 2448 426196
657734 2449 657734
865272 2450 865272
942366 2451 942366
101864 2452 101864
752432 2453 752432
1250426 2454 1250426
674646 2455 674646
582636 2456 582636
661802 2457 661802
482834 2458 482834
704732 2459 704732
1033686 2460 1033686
959586 2461 959586
701570 2462 701570
830834 2463 830834
560996 2464 560996
1103448 2465 1103448
944906 2466 944906
911474 2467 911474
1243474 2468 1243474
922600 2469 922600
30243 2470 30243
639848 2471 639848
1199780 2472 1199780
951060 2473 951060
715516 2474 715516
1252484 2475 1252484
778226 2476 778226
918870 2477 918870
673420 2478 673420
1249968 2479 1249968
718426 2480 718426
587902 2481 587902
783158 2482 783158
875276 2483 875276
615106 2484 615106
1254172 2485 1254172
863954 2486 863954
975906 2487 975906
15285 2488 15285
460056 2489 460056
785728 2490 785728
856490 2491 856490
368340 2492 368340
462668 2493 462668
945320 2494 945320
159760 2495 159760
446608 2496 446608
16151 2497 16151
1077472 2498 1077472
1030774 2499 1030774
566910 2500 566910
559512 2501 559512
561136 2502 561136
1017568 2503 1017568
158934 2504 158934
26845 2505 26845
1147064 2506 1147064
554384 2507 554384
1073793 2508 1073793
776236 2509 776236
713098 2510 713098
607056 2511 607056
389240 2512 389240
611308 2513 611308
552198 2514 552198
1200618 2515 1200618
370752 2516 370752
1079370 2517 1079370
690484 2518 690484
516062 2519 516062
304490 2520 304490
575880 2521 575880
736940 2522 736940
73080 2523 73080
577622 2524 577622
176432 2525 176432
651780 2526 651780
669270 2527 669270
1075808 2528 1075808
1142202 2529 1142202
34882 2530 34882
477702 2531 477702
945336 2532 945336
283014 2533 283014
942960 2534 942960
688092 2535 688092
947498 2536 947498
543090 2537 543090
752658 2538 752658
807874 2539 807874
959604 2540 959604
326244 2541 326244
881210 2542 881210
1134456 2543 1134456
716310 2544 716310
978728 2545 978728
560990 2546 560990
721192 2547 721192
584758 2548 584758
53256 2549 53256
1016388 2550 1016388
760752 2551 760752
780056 2552 780056
584786 2553 584786
608522 2554 608522
958132 2555 958132
269638 2556 269638
1006894 2557 1006894
425910 2558 425910
861528 2559 861528
738746 2560 738746
1082928 2561 1082928
269006 2562 269006
537008 2563 537008
903526 2564 903526
77642 2565 77642
1023196 2566 1023196
92760 2567 92760
806020 2568 806020
1209326 2569 1209326
976284 2570 976284
1103954 2571 1103954
531360 2572 531360
565000 2573 565000
844458 2574 844458
76052 2575 76052
905664 2576 905664
916902 2577 916902
1184016 2578 1184016
672274 2579 672274
796010 2580 796010
842058 2581 842058
897146 2582 897146
151956 2583 151956
149042 2584 149042
336784 2585 336784
452684 2586 452684
260756 2587 260756
581256 2588 581256
446710 2589 446710
802268 2590 802268
761768 2591 761768
1027276 2592 1027276
284076 2593 284076
1254192 2594 1254192
99826 2595 99826
513958 2596 513958
573716 2597 573716
1139400 2598 1139400
297044 2599 297044
791030 2600 791030
681514 2601 681514
467470 2602 467470
937134 2603 937134
564366 2604 564366
823996 2605 823996
1031626 2606 1031626
565282 2607 565282
642696 2608 642696
200742 2609 200742
1210652 2610 1210652
1030440 2611 1030440
113518 2612 113518
908996 2613 908996
803074 2614 803074
864482 2615 864482
424864 2616 424864
309370 2617 309370
515188 2618 515188
50522 2619 50522
1140232 2620 1140232
169144 2621 169144
861122 2622 861122
769390 2623 769390
688196 2624 688196
1175864 2625 1175864
1111844 2626 1111844
409618 2627 409618
653754 2628 653754
1122358 2629 1122358
711592 2630 711592
661774 2631 661774
882128 2632 882128
507992 2633 507992
316704 2634 316704
1033544 2635 1033544
1021834 2636 1021834
1035923 2637 1035923
834924 2638 834924
595728 2639 595728
978850 2640 978850
106178 2641 106178
380582 2642 380582
554570 2643 554570
11153 2644 11153
1055322 2645 1055322
859422 2646 859422
1123332 2647 1123332
901906 2648 901906
476408 2649 476408
764042 2650 764042
530092 2651 530092
370686 2652 370686
924704 2653 924704
921474 2654 921474
1291402 2655 1291402
1304160 2656 1304160
1033944 2657 1033944
63612 2658 63612
1319412 2659 1319412
1249876 2660 1249876
937586 2661 937586
984372 2662 984372
629142 2663 629142
1332144 2664 1332144
917724 2665 917724
159070 2666 159070
1020866 2667 1020866
1041352 2668 1041352
255024 2669 255024
703140 2670 703140
777754 2671 777754
1215466 2672 1215466
982152 2673 982152
333886 2674 333886
91604 2675 91604
1055456 2676 1055456
751710 2677 751710
1078488 2678 1078488
446162 2679 446162
636544 2680 636544
778708 2681 778708
349798 2682 349798
652628 2683 652628
1271134 2684 1271134
466978 2685 466978
964380 2686 964380
621822 2687 621822
731320 2688 731320
420052 2689 420052
583708 2690 583708
1101380 2691 1101380
884690 2692 884690
46538 2693 46538
299144 2694 299144
1130902 2695 1130902
378936 2696 378936
332662 2697 332662
1144794 2698 1144794
1146120 2699 1146120
581436 2700 581436
880800 2701 880800
861418 2702 861418
874762 2703 874762
529842 2704 529842
1151316 2705 1151316
1045390 2706 1045390
801980 2707 801980
209292 2708 209292
380804 2709 380804
386066 2710 386066
564406 2711 564406
166070 2712 166070
579390 2713 579390
559808 2714 559808
170852 2715 170852
756494 2716 756494
604696 2717 604696
983524 2718 983524
170854 2719 170854
407222 2720 407222
500690 2721 500690
1062874 2722 1062874
223886 2723 223886
1017180 2724 1017180
1078362 2725 1078362
708254 2726 708254
859614 2727 859614
269626 2728 269626
974018 2729 974018
504530 2730 504530
248032 2731 248032
629672 2732 629672
709514 2733 709514
444734 2734 444734
134034 2735 134034
886156 2736 886156
887060 2737 887060
303934 2738 303934
434934 2739 434934
328386 2740 328386
203440 2741 203440
807962 2742 807962
198568 2743 198568
1307572 2744 1307572
523082 2745 523082
597768 2746 597768
787672 2747 787672
420866 2748 420866
759686 2749 759686
858848 2750 858848
627504 2751 627504
444228 2752 444228
852002 2753 852002
585232 2754 585232
610076 2755 610076
413650 2756 413650
27033 2757 27033
1188334 2758 1188334
863976 2759 863976
399640 2760 399640
208456 2761 208456
927544 2762 927544
147908 2763 147908
529028 2764 529028
629044 2765 629044
644636 2766 644636
1035940 2767 1035940
1205894 2768 1205894
1049922 2769 1049922
585496 2770 585496
1011550 2771 1011550
481696 2772 481696
32649 2773 32649
617158 2774 617158
125806 2775 125806
372518 2776 372518
997750 2777 997750
606756 2778 606756
65492 2779 65492
846832 2780 846832
905850 2781 905850
604044 2782 604044
436210 2783 436210
943306 2784 943306
907386 2785 907386
1121696 2786 1121696
936182 2787 936182
398456 2788 398456
1111290 2789 1111290
531290 2790 531290
1147478 2791 1147478
1086834 2792 1086834
911712 2793 911712
128946 2794 128946
1093608 2795 1093608
552258 2796 552258
492818 2797 492818
791414 2798 791414
443746 2799 443746
495484 2800 495484
688968 2801 688968
773824 2802 773824
537282 2803 537282
572268 2804 572268
828042 2805 828042
72262 2806 72262
1064842 2807 1064842
745120 2808 745120
342084 2809 342084
667992 2810 667992
704582 2811 704582
926206 2812 926206
862478 2813 862478
511378 2814 511378
977474 2815 977474
977470 2816 977470
867948 2817 867948
822670 2818 822670
486354 2819 486354
904818 2820 904818
903140 2821 903140
1036028 2822 1036028
406820 2823 406820
669536 2824 669536
553582 2825 553582
645714 2826 645714
994740 2827 994740
723878 2828 723878
937206 2829 937206
21386 2830 21386
472526 2831 472526
1193538 2832 1193538
915556 2833 915556
311916 2834 311916
634754 2835 634754
358508 2836 358508
473160 2837 473160
838418 2838 838418
405840 2839 405840
899534 2840 899534
835712 2841 835712
378726 2842 378726
654422 2843 654422
736250 2844 736250
996320 2845 996320
1291274 2846 1291274
314462 2847 314462
751100 2848 751100
537894 2849 537894
794624 2850 794624
683606 2851 683606
884946 2852 884946
799230 2853 799230
1155828 2854 1155828
686764 2855 686764
599504 2856 599504
470288 2857 470288
654832 2858 654832
459922 2859 459922
895096 2860 895096
446736 2861 446736
70640 2862 70640
841242 2863 841242
219838 2864 219838
955194 2865 955194
482404 2866 482404
747650 2867 747650
763774 2868 763774
690788 2869 690788
98140 2870 98140
418386 2871 418386
380092 2872 380092
65330 2873 65330
1031780 2874 1031780
1320446 2875 1320446
69414 2876 69414
173548 2877 173548
964732 2878 964732
519952 2879 519952
833182 2880 833182
624578 2881 624578
412952 2882 412952
267560 2883 267560
1334796 2884 1334796
1090870 2885 1090870
832478 2886 832478
756914 2887 756914
947116 2888 947116
1158572 2889 1158572
1248974 2890 1248974
753940 2891 753940
576054 2892 576054
767656 2893 767656
994634 2894 994634
1311964 2895 1311964
1243098 2896 1243098
1089744 2897 1089744
712960 2898 712960
808622 2899 808622
1181546 2900 1181546
1104380 2901 1104380
671960 2902 671960
1012096 2903 1012096
862428 2904 862428
834600 2905 834600
1054814 2906 1054814
405926 2907 405926
1102962 2908 1102962
1158058 2909 1158058
1041426 2910 1041426
399228 2911 399228
766592 2912 766592
1313542 2913 1313542
382786 2914 382786
708578 2915 708578
639654 2916 639654
976214 2917 976214
60792 2918 60792
866696 2919 866696
8324 2920 8324
1191946 2921 1191946
542254 2922 542254
130064 2923 130064
297390 2924 297390
1188418 2925 1188418
777654 2926 777654
473338 2927 473338
752706 2928 752706
684114 2929 684114
94432 2930 94432
188692 2931 188692
1178394 2932 1178394
494078 2933 494078
1313410 2934 1313410
772618 2935 772618
646056 2936 646056
911318 2937 911318
1084894 2938 1084894
1006626 2939 1006626
1054034 2940 1054034
829292 2941 829292
904076 2942 904076
186096 2943 186096
707962 2944 707962
1176686 2945 1176686
500628 2946 500628
18448 2947 18448
1196394 2948 1196394
795278 2949 795278
866398 2950 866398
949134 2951 949134
1037666 2952 1037666
650328 2953 650328
993022 2954 993022
364616 2955 364616
1024888 2956 1024888
1112604 2957 1112604
1023200 2958 1023200
738360 2959 738360
465870 2960 465870
1343868 2961 1343868
708674 2962 708674
162274 2963 162274
1166070 2964 1166070
1194788 2965 1194788
628222 2966 628222
1121448 2967 1121448
1278642 2968 1278642
1254296 2969 1254296
81372 2970 81372
846412 2971 846412
41295 2972 41295
429364 2973 429364
1245434 2974 1245434
948830 2975 948830
197828 2976 197828
419318 2977 419318
376402 2978 376402
1201054 2979 1201054
884988 2980 884988
576646 2981 576646
369132 2982 369132
903390 2983 903390
1150148 2984 1150148
1308292 2985 1308292
906648 2986 906648
1340652 2987 1340652
1039596 2988 1039596
540724 2989 540724
555122 2990 555122
450068 2991 450068
212374 2992 212374
599532 2993 599532
461458 2994 461458
511934 2995 511934
1332354 2996 1332354
1154218 2997 1154218
1050632 2998 1050632
1246622 2999 1246622
720356 3000 720356
710486 3001 710486
1227322 3002 1227322
548068 3003 548068
267286 3004 267286
826366 3005 826366
1211366 3006 1211366
791610 3007 791610
1357600 3008 1357600
857270 3009 857270
495958 3010 495958
955818 3011 955818
856530 3012 856530
128950 3013 128950
740762 3014 740762
839588 3015 839588
730542 3016 730542
340844 3017 340844
188828 3018 188828
336938 3019 336938
784544 3020 784544
688872 3021 688872
1203894 3022 1203894
1049344 3023 1049344
986742 3024 986742
92194 3025 92194
106156 3026 106156
177912 3027 177912
1304740 3028 1304740
1106646 3029 1106646
340362 3030 340362
1385042 3031 1385042
37684 3032 37684
933260 3033 933260
1116366 3034 1116366
1079624 3035 1079624
495678 3036 495678
413494 3037 413494
98066 3038 98066
755462 3039 755462
1239022 3040 1239022
379080 3041 379080
857774 3042 857774
212380 3043 212380
226534 3044 226534
890810 3045 890810
928040 3046 928040
611518 3047 611518
909836 3048 909836
295843 3049 295843
452264 3050 452264
512000 3051 512000
1186646 3052 1186646
607218 3053 607218
1169834 3054 1169834
589342 3055 589342
990532 3056 990532
833298 3057 833298
1308290 3058 1308290
611688 3059 611688
988982 3060 988982
565384 3061 565384
910838 3062 910838
1113036 3063 1113036
270808 3064 270808
382258 3065 382258
59014 3066 59014
739770 3067 739770
692394 3068 692394
909244 3069 909244
1354592 3070 1354592
311538 3071 311538
1283164 3072 1283164
563668 3073 563668
887728 3074 887728
647564 3075 647564
104916 3076 104916
1184026 3077 1184026
595294 3078 595294
602702 3079 602702
837950 3080 837950
